DEP_ID,CRS_NUM,SCT_ID,SCT_TYPE,SCT_REG,SCT_SEATS,SCT_BUILD,SCT_ROOM,SCT_TITLE,SCT_UNITS,SCT_SEMESTER
CTPR,478,18580D,Lecture,11,12,RZC,STGA,,,20241
CTPR,478,18583D,Lecture,12,12,RZC,STGA,,,20241
CTPR,478,18584D,Lecture,12,12,SCE,STG1,,,20241
CTPR,480,18587D,Lecture,42,50,SCA,112,,,20241
CTPR,480,18590D,Lab,6,12,SCB,B115,,,20241
CTPR,480,18591D,Lab,13,15,SCA,356,,,20241
CTPR,480,18592D,Lab,5,12,SCS,107,,,20241
CTPR,480,18593D,Lab,8,25,SCC,STG3,,,20241
CTPR,480,18594D,Lab,4,12,SCA,406,,,20241
CTPR,480,18595D,Lab,6,12,SCA,B149,,,20241
CTPR,486,18598D,Lecture,38,48,SCB,104,,,20241
CTPR,486,18600D,Lab,15,25,SCA,255,,,20241
CTPR,486,18601D,Lab,3,15,SCA,406,,,20241
CTPR,486,18602D,Lab,5,15,SCC,STG4,,,20241
CTPR,486,18603D,Lab,4,15,SCC,STG4,,,20241
CTPR,486,18604D,Lab,8,15,SCA,B152,,,20241
CTPR,486,18605D,Lab,3,10,SCA,245,,,20241
CTPR,491,18607D,Lecture,13,20,SCI,206,,,20241
CTPR,497,18612D,Lecture,12,24,SCA,310,,,20241
CTPR,499,18613D,Lecture,21,25,SCA,310,Visual Effects Producing,2,20241
CTPR,502,18606D,Lecture,60,60,SCA,110,,,20241
CTPR,506,18615D,Lecture,36,36,SCA,112,,,20241
CTPR,506,18617D,Lecture,35,36,SCA,112,,,20241
CTPR,507,18461D,Lecture,16,18,SCI,108,,,20241
CTPR,507,18674D,Lab,16,18,SCE,STG1,,,20241
CTPR,507,18460D,Lecture,15,18,SCI,108,,,20241
CTPR,507,18673D,Lab,15,18,SCI,207,,,20241
CTPR,507,18462D,Lecture,16,18,SCI,108,,,20241
CTPR,507,18675D,Lab,16,18,SCE,STG2,,,20241
CTPR,507,18464D,Lecture,15,18,SCI,108,,,20241
CTPR,507,18676D,Lab,15,18,SCE,STG2,,,20241
CTPR,508,18610D,Lecture-Lab,15,15,SCA,209,,,20241
CTPR,508,18619D,Lecture-Lab,14,15,SCA,204,,,20241
CTPR,508,18620D,Lecture-Lab,15,15,SCA,209,,,20241
CTPR,508,18621D,Lecture-Lab,15,15,SCA,204,,,20241
CTPR,522,18626D,Lecture,9,14,SCA,259,,,20241
CTPR,523,18623D,Lecture,8,14,RZC,STGA,,,20241
CTPR,531,18624D,Lecture-Discussion,12,16,SCB,101,,,20241
CTPR,532,18627D,Lecture,15,15,RZC,STGD,,,20241
CTPR,532,18628D,Lecture,16,16,SCE,STG1,,,20241
CTPR,532,18629D,Lecture,15,16,SCE,STG2,,,20241
CTPR,535,18636D,Lecture,18,18,SCB,101,,,20241
CTPR,537,18644D,Lecture,13,16,SCC,STG3,,,20241
CTPR,537,18647D,Lecture,14,16,SCC,STG3,,,20241
CTPR,538,18650D,Lecture,16,18,SCB,101,,,20241
CTPR,546,18659D,Lecture,31,50,SCA,112,,,20241
CTPR,546,18665D,Lab,3,15,SCC,STG3,,,20241
CTPR,546,18667D,Lab,6,15,SCA,127A,,,20241
CTPR,546,18669D,Lab,6,15,SCA,B149,,,20241
CTPR,546,18670D,Lab,4,12,SCA,258,,,20241
CTPR,546,18671D,Lab,9,15,SCA,356,,,20241
CTPR,546,18672D,Lab,3,6,SCA,361,,,20241
CTPR,547,18688D,Lecture,24,25,SCA,112,,,20241
CTPR,547,18690D,Lab,6,15,SCA,258,,,20241
CTPR,547,18691D,Lab,3,15,RZC,STGD,,,20241
CTPR,547,18692D,Lab,6,15,SCA,B130,,,20241
CTPR,547,18693D,Lab,3,12,OFFICE,,,,20241
CTPR,547,18694D,Lab,6,10,SCB,304,,,20241
CTPR,551,18681D,Lecture,10,10,RZC,STGD,,,20241
CTPR,554,18679D,Lecture-Lab,18,20,SCA,127A,,,20241
CTPR,556,18682D,Lecture,18,18,SCA,B134,,,20241
CTPR,557,18689D,Lecture-Lab,10,10,SCC,STG3,,,20241
CTPR,558,18687D,Lecture,13,18,SCA,316,,,20241
CTPR,566,18695D,Lecture,13,20,SCB,104,,,20241
CTPR,572,18697D,Lecture,19,20,SCA,310,,,20241
CTPR,573,18696D,Lecture,13,15,SCA,356,,,20241
CTPR,581A,18698D,Lecture,6,11,OFFICE,,,,20241
CTPR,581A,18699D,Lecture,8,10,OFFICE,,,,20241
CTPR,581A,18700D,Lecture,0,10,OFFICE,,,,20241
CTPR,581A,18701D,Lecture,0,5,OFFICE,,,,20241
CTPR,581A,18702D,Lecture,0,5,OFFICE,,,,20241
CTPR,581A,18703D,Lecture,0,5,OFFICE,,,,20241
CTPR,581A,18704D,Lecture,0,5,OFFICE,,,,20241
CTPR,581B,18705D,Lecture,3,6,OFFICE,,,,20241
CTPR,581B,18706D,Lecture,3,7,OFFICE,,,,20241
CTPR,581B,18707D,Lecture,0,5,OFFICE,,,,20241
CTPR,581B,18708D,Lecture,0,5,OFFICE,,,,20241
CTPR,581C,18711D,Lecture,1,5,OFFICE,,,,20241
CTPR,581C,18712D,Lecture,0,5,OFFICE,,,,20241
CTPR,581C,18713D,Lecture,0,5,OFFICE,,,,20241
CTPR,581C,18714D,Lecture,0,5,OFFICE,,,,20241
CTPR,581Z,18717D,Lecture,0,10,OFFICE,,,,20241
CTPR,581Z,18718D,Lecture,0,5,OFFICE,,,,20241
CTPR,581Z,18719D,Lecture,0,5,OFFICE,,,,20241
CTPR,581Z,18720D,Lecture,0,5,OFFICE,,,,20241
CTPR,581Z,18721D,Lecture,0,5,OFFICE,,,,20241
CTPR,581Z,18722D,Lecture,0,5,OFFICE,,,,20241
CTPR,582A,18730D,Lecture,0,5,OFFICE,,,,20241
CTPR,582A,18731D,Lecture,0,5,OFFICE,,,,20241
CTPR,582A,18732D,Lecture,0,5,OFFICE,,,,20241
CTPR,582A,18733D,Lecture,0,5,OFFICE,,,,20241
CTPR,582A,18734D,Lecture,0,5,OFFICE,,,,20241
CTPR,582B,18740D,Lecture,0,5,OFFICE,,,,20241
CTPR,582B,18741D,Lecture,0,5,OFFICE,,,,20241
CTPR,582B,18742D,Lecture,0,5,OFFICE,,,,20241
CTPR,582B,18743D,Lecture,0,5,OFFICE,,,,20241
CTPR,582B,18744D,Lecture,0,5,OFFICE,,,,20241
CTPR,582B,18745D,Lecture,0,5,OFFICE,,,,20241
CTPR,582B,18746D,Lecture,0,5,OFFICE,,,,20241
CTPR,582Z,18749D,Lecture,0,10,OFFICE,,,,20241
CTPR,582Z,18750D,Lecture,0,5,OFFICE,,,,20241
CTPR,582Z,18751D,Lecture,0,5,OFFICE,,,,20241
CTPR,582Z,18752D,Lecture,0,5,OFFICE,,,,20241
CTPR,582Z,18753D,Lecture,0,5,OFFICE,,,,20241
CTPR,582Z,18754D,Lecture,0,5,OFFICE,,,,20241
CTPR,582Z,18755D,Lecture,0,5,OFFICE,,,,20241
CTPR,585A,18760D,Lecture,1,5,OFFICE,,,,20241
CTPR,585A,18761D,Lecture,2,5,OFFICE,,,,20241
CTPR,585A,18805D,Lecture,0,5,OFFICE,,,,20241
CTPR,585B,18763D,Lecture,1,5,OFFICE,,,,20241
CTPR,585B,18764D,Lecture,0,5,OFFICE,,,,20241
CTPR,585B,18769D,Lecture,0,5,OFFICE,,,,20241
CTPR,585B,18770D,Lecture,0,5,OFFICE,,,,20241
CTPR,585Z,18785D,Lecture,0,5,OFFICE,,,,20241
CTPR,585Z,18786D,Lecture,0,5,OFFICE,,,,20241
CTPR,587A,18765D,Lecture,4,5,OFFICE,,,,20241
CTPR,599,18810R,Lecture,18,20,RZC,STGD,Virtual Production in LED Volumes,2,20241
CTPR,599,18815R,Lecture,17,21,SCA,110,Directing AI: Future Filmmaking,2,20241
CTWR,206B,19156D,Lecture,8,8,SCA,342,,,20241
CTWR,206B,19157D,Lecture,8,8,SCB,101,,,20241
CTWR,206B,19316D,Lecture,7,7,SCA,363,,,20241
CTWR,206B,19352D,Lecture,7,8,SCA,362,,,20241
CTWR,250,19358D,Lecture,10,10,SCA,362,,,20241
CTWR,250,19360D,Lecture,10,10,SCA,258,,,20241
CTWR,250,19422D,Lecture,10,11,SCA,362,,,20241
CTWR,303,19152R,Lecture,45,150,SCI,106,,,20241
CTWR,321,19306R,Lecture,14,14,SCA,342,,,20241
CTWR,321,19353D,Lecture,10,10,SCA,259,,,20241
CTWR,321,19362D,Lecture,10,10,SCA,362,,,20241
CTWR,321,19364D,Lecture,8,9,SCA,363,,,20241
CTWR,321,19414R,Lecture,11,14,SCB,101,,,20241
CTWR,324,19308R,Lecture,13,14,SCA,203,,,20241
CTWR,403,19163R,Lecture,12,12,SCB,304,,,20241
CTWR,409,19154R,Lecture,14,14,SCA,363,,,20241
CTWR,409,19174R,Lecture,14,14,SCA,342,,,20241
CTWR,409,19175R,Lecture,13,14,SCA,342,,,20241
CTWR,409,19186R,Lecture,13,14,SCI,209,,,20241
CTWR,409,19331R,Lecture,14,14,SCA,362,,,20241
CTWR,409,19334R,Lecture,14,14,SCA,342,,,20241
CTWR,409,19337R,Lecture,14,14,SCA,342,,,20241
CTWR,409,19338R,Lecture,14,14,SCA,342,,,20241
CTWR,409,19339R,Lecture,10,14,SCA,342,,,20241
CTWR,409,19341R,Lecture,13,14,SCA,216,,,20241
CTWR,409,19347R,Lecture,14,14,SCB,101,,,20241
CTWR,409,19349R,Lecture,14,14,SCB,304,,,20241
CTWR,409,19351R,Lecture,13,14,SCA,259,,,20241
CTWR,410,19320R,Lecture,49,60,SCI,108,,,20241
CTWR,410,19323R,Lab,8,10,SCA,363,,,20241
CTWR,410,19325R,Lab,4,10,SCB,304,,,20241
CTWR,410,19354R,Lab,10,10,SCI,209,,,20241
CTWR,410,19356R,Lab,10,10,SCI,L104,,,20241
CTWR,410,19375R,Lab,8,10,SCA,363,,,20241
CTWR,410,19377R,Lab,9,10,SCI,209,,,20241
CTWR,411,19205R,Lecture,151,200,SCA,108,,,20241
CTWR,413,19182D,Lecture,11,12,SCA,342,,,20241
CTWR,413,19183D,Lecture,7,12,SCA,259,,,20241
CTWR,413,19184D,Lecture,12,12,SCA,258,,,20241
CTWR,413,19185D,Lecture,12,12,SCB,101,,,20241
CTWR,413,19342D,Lecture,12,12,SCA,258,,,20241
CTWR,414,19193D,Lecture,14,14,SCA,342,,,20241
CTWR,414,19195D,Lecture,14,14,SCB,101,,,20241
CTWR,415A,19200R,Lecture,12,12,SCB,101,,,20241
CTWR,415A,19366R,Lecture,12,12,SCA,363,,,20241
CTWR,415A,19427R,Lecture,11,12,SCI,207,,,20241
CTWR,415B,19203R,Lecture,10,10,SCA,342,,,20241
CTWR,415B,19343R,Lecture,9,10,SCA,362,,,20241
CTWR,416,19359R,Lecture,128,150,SCI,106,,,20241
CTWR,418B,19207D,Lecture,8,8,SCA,245,,,20241
CTWR,418B,19208D,Lecture,8,8,SCA,245,,,20241
CTWR,418B,19209D,Lecture,8,8,SCB,304,,,20241
CTWR,419B,19210D,Lecture,9,9,SCA,342,,,20241
CTWR,421,19214R,Lecture,8,10,SCA,362,,,20241
CTWR,421,19216R,Lecture,3,10,SCA,259,,,20241
CTWR,422,19432R,Lecture,14,16,SCB,304,,,20241
CTWR,430,19409R,Lecture,67,96,SCI,108,The Comedy Writing and Influence of Judd Apatow,,20241
CTWR,431,19181R,Lecture,18,150,SCI,106,"Sharks, Tornados, and Asteroids: Writing the New Antagonist",,20241
CTWR,431,19350R,Lecture,19,50,SCI,108,The Labor Struggle: Unions on Screen and in Life,,20241
CTWR,432,19406R,Lecture,24,25,SCA,316,The Room Where it Happens: Writers in the Room and on Set.,,20241
CTWR,432,19410R,Lecture,39,200,NCT,,Women Showrunners: Changing the Prime-Time Narrative,,20241
CTWR,434,19440R,Lecture,8,10,SCB,304,,,20241
CTWR,435,19348D,Lecture,12,,SCA,216,,2,20241
CTWR,437,19226R,Lecture,10,10,SCA,362,,,20241
CTWR,437,19229R,Lecture,2,10,SCI,209,,,20241
CTWR,439,19223D,Lecture,10,,SCB,304,,,20241
CTWR,439,19227D,Lecture,10,,SCA,363,,,20241
CTWR,453,19155D,Lecture,7,8,SCA,362,,,20241
CTWR,453,19230D,Lecture,8,,SCA,361,,,20241
CTWR,453,19411D,Lecture,8,,SCB,304,,,20241
CTWR,455,19197R,Lecture,11,12,SCA,342,,,20241
CTWR,459A,19336D,Lecture,33,33,SCA,255,,,20241
CTWR,468,19408D,Lecture,16,,SCI,209,,,20241
CTWR,477,19376D,Lecture,9,12,RZC,STGA,,,20241
CTWR,489B,19407D,Lecture,2,6,SCA,345,,2,20241
CTWR,497,19202D,Lecture,12,12,SCA,310,,,20241
CTWR,505,19280D,Lecture,12,12,SCA,362,,,20241
CTWR,505,19281D,Lecture,12,12,SCI,L104,,,20241
CTWR,505,19282D,Lecture,12,12,SCA,214,,,20241
CTWR,505,19283D,Lecture,12,12,SCB,101,,,20241
CTWR,505,19285D,Lecture,12,12,SCA,316,,,20241
CTWR,509,19212R,Lecture,17,48,SCB,104,,,20241
CTWR,510,19446D,Lecture,11,,SCA,363,,,20241
CTWR,514B,19233D,Lecture,7,7,SCB,205,,,20241
CTWR,514B,19234D,Lecture,7,7,SCA,363,,,20241
CTWR,514B,19235D,Lecture,7,7,SCA,361,,,20241
CTWR,514B,19236D,Lecture,7,7,SCA,259,,,20241
CTWR,514B,19237D,Lecture,7,7,SCB,304,,,20241
CTWR,515B,19242D,Lecture,5,5,SCA,363,,,20241
CTWR,515B,19245D,Lecture,6,6,SCA,345,,,20241
CTWR,515B,19310D,Lecture,6,6,SCA,345,,,20241
CTWR,516,19252D,Lecture,32,32,SCA,110,,,20241
CTWR,516,19449R,Lecture,67,70,SCA,112,,,20241
CTWR,517B,19243D,Lecture,5,5,SCA,361,,,20241
CTWR,519B,19319D,Lecture,8,8,SCA,361,,,20241
CTWR,520,19258D,Lecture,12,,SCB,304,,,20241
CTWR,521,19260D,Lecture,6,10,SCA,342,,,20241
CTWR,522,19329D,Lecture,8,8,SCA,362,,,20241
CTWR,523,19305R,Lecture,10,10,SCB,101,,,20241
CTWR,523,19307R,Lecture,8,10,SCA,342,,,20241
CTWR,523,19378R,Lecture,4,10,SCA,342,,,20241
CTWR,523,19379R,Lecture,9,10,SCA,363,,,20241
CTWR,529,19267R,Lecture,11,12,SCI,209,,,20241
CTWR,533,19270R,Lecture,6,8,SCA,363,,,20241
CTWR,537,19324D,Lecture,5,8,SCB,304,,,20241
CTWR,537,19344D,Lecture,8,8,SCB,207,,,20241
CTWR,539,19327D,Lecture,7,8,SCA,363,,,20241
CTWR,539,19328D,Lecture,8,,SCA,363,,,20241
CTWR,539,19447D,Lecture,8,,SCA,362,,,20241
CTWR,553,19240R,Lecture,4,8,SCA,245,,,20241
CTWR,555,19296R,Lecture,5,12,SCA,342,,,20241
IML,104,37400D,Lecture-Lab,7,20,SCI,206,,,20241
IML,201,37402D,Lecture-Lab,16,20,SCI,L105,,,20241
IML,203,37404D,Lecture-Lab,14,15,SCI,L104,,,20241
IML,203,37405D,Lecture-Lab,14,15,SCI,L106,,,20241
IML,230,37411D,Lecture-Lab,19,20,SCI,L105,,,20241
IML,288,37412D,Lecture-Lab,20,20,SCI,L113,,,20241
IML,295,37406D,Lecture-Lab,14,25,SCI,L106,,,20241
IML,310,37407D,Lecture-Lab,30,30,SCI,L106,,,20241
IML,328,37414D,Lecture-Lab,12,20,SCA,310,,,20241
IML,335,37415D,Lecture-Lab,14,20,SCA,110,,,20241
IML,346,37408D,Lecture-Lab,18,18,SCI,L106,,,20241
IML,354,37416D,Lecture-Lab,19,20,SCI,L105,,,20241
IML,404,37422D,Lecture-Lab,15,15,SCI,L105,Realtime and Responsive Environments,,20241
IML,423,37434D,Lecture-Lab,18,20,SCI,207,Living Archives,,20241
IML,424,37435D,Lecture,38,60,SCI,108,,,20241
IML,425,37436D,Lecture-Lab,6,20,SCI,209,,,20241
IML,428,37424D,Lecture-Lab,8,15,SCI,106,Spatial Sound Practices,,20241
IML,435,37425D,Lecture-Lab,9,15,SCI,206,,,20241
IML,444,37440D,Lecture-Lab,9,12,SCI,L106,,,20241
IML,453,37443D,Lecture-Lab,6,20,SCI,L104,,,20241
IML,456,37445D,Lecture-Lab,4,15,SCI,L104,,,20241
IML,475,37452D,Lecture-Lab,10,15,RZC,120,"World Building, Narrative Design and Design Visualization",4,20241
IML,475,37453D,Lecture-Lab,9,30,SCI,207,Art in Postreality: Critical and Creative Approaches to AI,4,20241
IML,481,37427D,Lecture-Lab,7,10,OFFICE,,Linking Physical and Virtual Worlds with XR Technologies,,20241
IML,490,37454D,Lecture,1,5,OFFICE,,,1,20241
IML,490,37455D,Lecture,2,5,OFFICE,,,2,20241
IML,490,37456D,Lecture,1,5,OFFICE,,,4,20241
IML,493,37457D,Lecture-Lab,11,15,SCI,206,,4,20241
IML,500,37461D,Lecture-Lab,14,15,SCI,L104,,,20241
IML,521,37466D,Lecture-Lab,7,15,SCA,310,,,20241
IML,570,37473D,Lecture-Lab,4,12,SCI,106,,4,20241
IML,585,37478D,Lecture,14,18,SCI,209,,,20241
IML,590,37480D,Lecture,4,5,OFFICE,,,2,20241
IML,590,37481D,Lecture,0,5,OFFICE,,,4,20241
IML,590,37482D,Lecture,1,5,OFFICE,,,1,20241
IML,603,37488D,Lecture,8,15,SCI,209,,,20241
IML,607,37492D,Lecture-Lab,6,15,OFFICE,,,,20241
IML,794A,37495D,Lecture,2,5,OFFICE,,,,20241
IML,794B,37496D,Lecture,0,5,OFFICE,,,,20241
IML,794C,37497D,Lecture,0,5,OFFICE,,,,20241
IML,794D,37498D,Lecture,1,5,OFFICE,,,,20241
IML,794Z,37499D,Lecture,4,6,OFFICE,,,,20241
CTXA,524,19703R,Lecture,12,12,SCB,207,,,20241
CTXA,535,19705D,Lecture,7,16,SCB,205,,,20241
CTXA,547,19718D,Lecture-Lab,5,10,SCB,205,,,20241
CTXA,551,19707D,Lecture,9,13,SCB,207,,,20241
CTXA,575,19708R,Lecture-Lab,8,8,SCA,258,,,20241
CTXA,590,19716D,Lecture,0,10,OFFICE,,,,20241
CTXA,590,19723D,Lecture,2,10,OFFICE,,,,20241
CTXA,590,19745D,Lecture,2,2,OFFICE,,,,20241
CTXA,592,19742D,Lecture,8,12,SCB,207,Advanced Storyboarding: Inside the Animation Story Room,2,20241
CTXA,594B,19733D,Lecture,9,16,SCB,205,,,20241
ASCJ,200,21910D,Lecture,73,74,ANN,L105A,,,20241
ASCJ,200,21911D,Lecture,62,74,ANN,L105A,,,20241
ASCJ,200,21912D,Lab,18,19,ANN,211,,,20241
ASCJ,200,21913D,Lab,19,19,ANN,211,,,20241
ASCJ,200,21914D,Lab,19,19,ANN,211,,,20241
ASCJ,200,21915D,Lab,19,19,ANN,211,,,20241
ASCJ,200,21916D,Lab,18,19,ANN,405,,,20241
ASCJ,200,21917D,Lab,7,19,ANN,211,,,20241
ASCJ,200,21918D,Lab,18,19,ANN,305,,,20241
ASCJ,200,21919D,Lab,17,19,ANN,211,,,20241
ASCJ,210,21920D,Lecture,46,75,ANN,L105A,,,20241
ASCJ,210,21921D,Discussion,3,25,ANN,405,,,20241
ASCJ,210,21922D,Discussion,20,25,ANN,405,,,20241
ASCJ,210,21923D,Discussion,23,25,ANN,209,,,20241
ASCJ,420,21950D,Lecture,18,20,OFFICE,,Annenberg in New York City,2,20241
ASCJ,420,21951D,Lecture,7,20,OFFICE,,"Annenberg in Washington, D.C.",2,20241
ASCJ,420,21952D,Lecture,17,20,OFFICE,,Los Angeles Sports Maymester,1,20241
ASCJ,420,21953D,Lecture,11,14,OFFICE,,Annenberg in Mexico City,1,20241
CMGT,500,21701D,Lecture,24,90,ONLINE,,,,20241
CMGT,501,21702D,Lecture,40,41,ASC,231,,,20241
CMGT,501,21703D,Lecture,39,39,ASC,204,,,20241
CMGT,501,21704R,Lecture,36,38,ASC,231,,,20241
CMGT,501,21705R,Lecture,27,38,ASC,204,,,20241
CMGT,513,21721D,Lecture,18,21,ANN,409ABC,,,20241
CMGT,516,21720D,Lecture,14,21,ONLINE,,,,20241
CMGT,517,21726D,Lecture,20,21,ASC,G38,,,20241
CMGT,517,21727D,Lecture,21,22,ASC,G38,,,20241
CMGT,518,21728D,Lecture,19,22,ONLINE,,,,20241
CMGT,519,21729D,Lecture,15,21,ONLINE,,,,20241
CMGT,529,21738D,Lecture,16,21,ASC,231,,,20241
CMGT,530,21739D,Lecture,6,15,ONLINE,,,,20241
CMGT,537,21746D,Lecture,23,24,ANN,L116,,,20241
CMGT,540,21752D,Lecture,38,80,ONLINE,,,,20241
CMGT,541,21754D,Lecture,21,24,ANN,209,,,20241
CMGT,546,21761D,Lecture,20,21,ANN,210,,,20241
CMGT,550,21765D,Lecture,14,21,ASC,228,,,20241
CMGT,551,21766D,Lecture,14,21,ANN,211,,,20241
CMGT,552,21763D,Lecture,19,21,ANN,309,,,20241
CMGT,553,21768R,Lecture,0,0,,,,,20241
CMGT,554,21769D,Lecture,21,21,ANN,210,,,20241
CMGT,555,21770D,Lecture,29,31,ANN,L116,,,20241
CMGT,555,21774D,Lecture,25,28,ANN,L101,,,20241
CMGT,556,21775D,Lecture,26,26,ASC,328,,,20241
CMGT,556,21776D,Lecture,11,24,ONLINE,,,,20241
CMGT,556,21778D,Lecture,50,80,ONLINE,,,,20241
CMGT,558,21779D,Lecture,23,26,ASC,328,,,20241
CMGT,561,21559D,Lecture,17,80,ONLINE,,,,20241
CMGT,568,21786D,Lecture,25,30,ANN,406,,,20241
CMGT,575,21793D,Lecture,22,80,ONLINE,,,,20241
CMGT,577,21795D,Lecture,7,21,ASC,328,,,20241
CMGT,586,21804D,Lecture,31,32,ASC,231,,,20241
CMGT,589,21808D,Lecture,16,18,ANN,L101,,,20241
CMGT,590,21810D,Lecture,0,25,OFFICE,,,1,20241
CMGT,590,21811D,Lecture,1,25,OFFICE,,,1,20241
CMGT,590,21812D,Lecture,1,25,OFFICE,,,1,20241
CMGT,590,21813D,Lecture,0,25,OFFICE,,,1,20241
CMGT,590,21814D,Lecture,0,25,OFFICE,,,1,20241
CMGT,590,21815D,Lecture,0,25,OFFICE,,,2,20241
CMGT,590,21816D,Lecture,1,7,OFFICE,,,2,20241
CMGT,590,21817D,Lecture,0,5,OFFICE,,,1,20241
CMGT,597A,21832D,Lecture,1,18,OFFICE,,,,20241
CMGT,597A,21833D,Lecture,12,18,OFFICE,,,,20241
CMGT,597A,21834D,Lecture,5,18,OFFICE,,,,20241
CMGT,597A,21837D,Lecture,9,20,ONLINE,,,,20241
CMGT,597B,21838D,Lecture,6,18,ASC,G34,,,20241
CMGT,597B,21839D,Lecture,4,18,ASC,236,,,20241
CMGT,597B,21840D,Lecture,3,18,OFFICE,,,,20241
CMGT,597B,21841D,Lecture,1,18,ASC,G34,,,20241
CMGT,597B,21842D,Lecture,9,18,ONLINE,,,,20241
CMGT,597B,21844D,Lecture,2,18,OFFICE,,,,20241
CMGT,599,21843D,Lecture,2,18,ONLINE,,Communication and Wellbeing at Work,4,20241
COMM,200,20327D,Lecture,49,85,ANN,L105A,,,20241
COMM,200,20328D,Discussion,9,22,ANN,209,,,20241
COMM,200,20329D,Discussion,18,22,ANN,209,,,20241
COMM,200,20330D,Discussion,4,22,ANN,405,,,20241
COMM,200,20331D,Discussion,17,22,ANN,405,,,20241
COMM,204,20375D,Lecture,18,19,ANN,406,,,20241
COMM,204,20376D,Lecture,13,19,ANN,L115,,,20241
COMM,204,20378D,Lecture,13,19,ANN,L116,,,20241
COMM,204,20379D,Lecture,15,19,ANN,L115,,,20241
COMM,204,20380D,Lecture,0,0,,,,,20241
COMM,204,20381D,Lecture,19,19,ANN,L116,,,20241
COMM,204,20382D,Lecture,13,19,ANN,L115,,,20241
COMM,204,20383D,Lecture,12,19,ANN,309,,,20241
COMM,205,20385D,Lecture,9,25,OFFICE,,,2,20241
COMM,206,20388D,Lecture,57,85,ASC,204,,,20241
COMM,206,20389D,Discussion,5,22,ANN,L115,,,20241
COMM,206,20390D,Discussion,21,22,ANN,L115,,,20241
COMM,206,20391D,Discussion,22,22,ANN,309,,,20241
COMM,206,20392D,Discussion,9,22,ANN,305,,,20241
COMM,209,20402D,Lecture,45,85,ASC,204,,,20241
COMM,209,20403D,Discussion,16,22,ANN,211,,,20241
COMM,209,20404D,Discussion,6,22,ANN,211,,,20241
COMM,209,20405D,Discussion,7,22,ANN,L116,,,20241
COMM,209,20406D,Discussion,16,22,ANN,L116,,,20241
COMM,211,20408D,Lecture,0,0,,,,,20241
COMM,300,20456D,Lecture,31,34,ASC,240,,,20241
COMM,301,20458D,Lecture-Lab,124,126,ANN,L105A,,,20241
COMM,302,20459D,Lecture,23,25,ANN,406,,,20241
COMM,304,20475D,Lecture,0,0,,,,,20241
COMM,305,20477D,Lecture,68,76,ANN,L105A,,,20241
COMM,307,20481D,Lecture,62,64,ANN,L101,,,20241
COMM,308,20482D,Lecture,3,25,ASC,331,,,20241
COMM,309,20494D,Lecture-Discussion,77,85,ANN,L105A,,,20241
COMM,310,20495D,Lecture,46,49,ANN,L105A,,,20241
COMM,311,20496D,Lecture-Discussion,57,75,ANN,L105A,,,20241
COMM,312,20498D,Lecture,35,45,ANN,L101,,,20241
COMM,313,20499D,Lecture-Discussion,28,35,ANN,L105A,,,20241
COMM,320,20505D,Lecture,23,26,ANN,406,,,20241
COMM,321,20507D,Lecture,97,102,ANN,L105A,,,20241
COMM,322,20511D,Lecture,2,18,ANN,309,,,20241
COMM,322,20512D,Lecture,20,20,ASC,328,,,20241
COMM,322,20513D,Lecture,0,0,,,,,20241
COMM,322,20514D,Lecture,5,18,ANN,209,,,20241
COMM,322,20515D,Lecture,0,0,,,,,20241
COMM,322,20516D,Lecture,20,21,ASC,328,,,20241
COMM,324,20520D,Lecture,17,64,ANN,L101,,,20241
COMM,330,20530D,Lecture,2,25,ANN,305,,,20241
COMM,337,20538D,Lecture,22,25,ANN,209,,,20241
COMM,339,20540D,Lecture,25,26,ANN,210,,,20241
COMM,340,20541D,Lecture,25,25,ASC,204,,,20241
COMM,355,20556D,Lecture,8,25,ANN,L116,,,20241
COMM,363,20564D,Lecture,14,25,ASC,231,,,20241
COMM,365,20990D,Lecture,29,32,OFFICE,,,,20241
COMM,366,20567D,Lecture,28,30,ASC,204,,,20241
COMM,369,52802D,Lecture,25,26,ANN,405,,,20241
COMM,375,20576D,Lecture,15,20,ANN,406,,,20241
COMM,375,20577D,Lecture,26,27,ANN,209,,,20241
COMM,380,20580D,Lecture,0,10,ASC,204,,2,20241
COMM,380,20581D,Lecture,2,10,ASC,204,,4,20241
COMM,380,20583D,Lecture,4,10,ASC,331,,2,20241
COMM,380,20585D,Lecture,0,10,ASC,331,,4,20241
COMM,381,20586D,Lecture,11,25,ANN,L116,,,20241
COMM,382,21218D,Lecture,57,80,ANN,L105A,,,20241
COMM,383,20588D,Lecture,25,26,ONLINE,,,,20241
COMM,384,20589D,Lecture,21,25,ASC,231,,,20241
COMM,384,20991D,Lecture,29,32,OFFICE,,,,20241
COMM,385,20590D,Lecture,49,59,ANN,L101,,,20241
COMM,387,20592D,Lecture,9,25,ANN,L101,,,20241
COMM,391,20992D,Lecture,31,31,OFFICE,,,,20241
COMM,392,20993D,Lecture,25,31,OFFICE,,,,20241
COMM,393,20994D,Lecture,18,31,OFFICE,,,,20241
COMM,395,20603D,Lecture-Discussion,11,25,ANN,L101,,,20241
COMM,406,20622D,Lecture,18,19,ASC,231,,,20241
COMM,434,20996D,Lecture,31,31,OFFICE,,,,20241
COMM,441,21257D,Lecture,20,20,ASC,331,,,20241
